building_id,cluster,damage_numeric,damage_grade
233908000681,0,5.0,Grade 5
233909000011,0,5.0,Grade 5
233909000021,0,5.0,Grade 5
233909000031,0,5.0,Grade 5
233909000041,0,5.0,Grade 5
233909000051,0,5.0,Grade 5
233909000052,0,5.0,Grade 5
233909000053,0,5.0,Grade 5
233909000062,0,5.0,Grade 5
233909000071,0,5.0,Grade 5
233909000081,0,5.0,Grade 5
233909000082,0,5.0,Grade 5
233909000091,0,5.0,Grade 5
233909000092,0,5.0,Grade 5
233909000101,0,5.0,Grade 5
233909000111,0,5.0,Grade 5
233909000121,0,5.0,Grade 5
233909000131,0,5.0,Grade 5
233909000141,0,4.0,Grade 4
233909000151,0,4.0,Grade 4
233909000161,0,4.0,Grade 4
233909000181,0,4.0,Grade 4
233909000182,0,5.0,Grade 5
233909000191,0,5.0,Grade 5
233909000201,0,5.0,Grade 5
233909000211,0,5.0,Grade 5
233909000221,0,5.0,Grade 5
233909000231,0,5.0,Grade 5
233909000241,0,5.0,Grade 5
233909000251,0,5.0,Grade 5
233909000261,0,5.0,Grade 5
233909000271,0,5.0,Grade 5
233909000281,0,4.0,Grade 4
233909000491,0,5.0,Grade 5
233909000291,0,4.0,Grade 4
233909000301,0,5.0,Grade 5
233909000311,0,4.0,Grade 4
233909000321,0,5.0,Grade 5
233909000322,0,5.0,Grade 5
233909000331,0,5.0,Grade 5
233909000341,0,5.0,Grade 5
233909000351,0,4.0,Grade 4
233909000361,0,4.0,Grade 4
233909000371,0,5.0,Grade 5
233909000372,0,4.0,Grade 4
233909000381,0,5.0,Grade 5
233909000391,0,5.0,Grade 5
233909000401,0,5.0,Grade 5
233909000411,0,5.0,Grade 5
233909000412,0,4.0,Grade 4
233909000421,0,5.0,Grade 5
233909000431,0,5.0,Grade 5
233909000441,0,5.0,Grade 5
233909000451,0,5.0,Grade 5
233909000452,0,5.0,Grade 5
233909000461,0,5.0,Grade 5
233909000471,0,5.0,Grade 5
233909000472,0,5.0,Grade 5
233909000481,0,5.0,Grade 5
233909000501,0,4.0,Grade 4
233909000511,0,5.0,Grade 5
233909000521,0,4.0,Grade 4
233909000531,0,5.0,Grade 5
233909000541,0,5.0,Grade 5
233909000551,0,5.0,Grade 5
233909000561,0,5.0,Grade 5
233909000571,0,4.0,Grade 4
233909000581,0,4.0,Grade 4
233909000591,0,5.0,Grade 5
233909000601,0,5.0,Grade 5
233909000611,0,3.0,Grade 3
233909000621,0,4.0,Grade 4
233909000631,0,5.0,Grade 5
233909000641,0,5.0,Grade 5
233909000651,0,4.0,Grade 4
233909000661,0,4.0,Grade 4
233909000671,0,5.0,Grade 5
233909000681,0,5.0,Grade 5
233909000691,0,5.0,Grade 5
233909000701,0,5.0,Grade 5
233909000711,0,5.0,Grade 5
233909000721,0,5.0,Grade 5
233909000731,0,5.0,Grade 5
233909000741,0,5.0,Grade 5
233909000751,0,4.0,Grade 4
233909000761,0,5.0,Grade 5
233909000771,0,5.0,Grade 5
233909000781,0,5.0,Grade 5
233909000791,0,4.0,Grade 4
233909000801,0,5.0,Grade 5
233909000811,0,5.0,Grade 5
233909000821,0,5.0,Grade 5
233909000831,0,4.0,Grade 4
233909000841,0,4.0,Grade 4
233909000851,0,5.0,Grade 5
233909000861,0,4.0,Grade 4
233909000871,0,5.0,Grade 5
233909000881,0,4.0,Grade 4
233909000891,0,5.0,Grade 5
233909000901,0,4.0,Grade 4
233909000911,0,4.0,Grade 4
233909000921,0,5.0,Grade 5
233909000931,0,4.0,Grade 4
233909000941,0,5.0,Grade 5
233909000951,0,5.0,Grade 5
233909000961,0,5.0,Grade 5
233909000971,0,5.0,Grade 5
233909000981,0,4.0,Grade 4
233909000991,0,5.0,Grade 5
233909001001,0,5.0,Grade 5
233909001011,0,5.0,Grade 5
233909001021,0,4.0,Grade 4
233909001031,0,5.0,Grade 5
233909001041,0,5.0,Grade 5
233909001051,0,5.0,Grade 5
233909001061,0,4.0,Grade 4
233909001071,0,5.0,Grade 5
233909001081,0,5.0,Grade 5
233909001091,0,4.0,Grade 4
233909001101,0,5.0,Grade 5
233909001111,0,4.0,Grade 4
233909001121,0,5.0,Grade 5
233909001131,0,5.0,Grade 5
233909001141,0,5.0,Grade 5
233909001151,0,5.0,Grade 5
233909001161,0,5.0,Grade 5
233909001171,0,5.0,Grade 5
233909001172,0,4.0,Grade 4
233909001181,0,5.0,Grade 5
233909001182,0,4.0,Grade 4
233909001191,0,4.0,Grade 4
233909001201,0,4.0,Grade 4
233909001211,0,5.0,Grade 5
233909001221,0,5.0,Grade 5
233909001231,0,5.0,Grade 5
233909001241,0,5.0,Grade 5
233909001251,0,5.0,Grade 5
234001000011,0,5.0,Grade 5
234001000021,0,5.0,Grade 5
234001000031,0,5.0,Grade 5
234001000041,0,5.0,Grade 5
234001000051,0,5.0,Grade 5
234001000061,0,5.0,Grade 5
234001000071,0,5.0,Grade 5
234001000081,0,5.0,Grade 5
234001000091,0,5.0,Grade 5
234001000101,0,5.0,Grade 5
234001000111,0,5.0,Grade 5
234001000121,0,5.0,Grade 5
234001000122,0,5.0,Grade 5
234001000131,0,5.0,Grade 5
234001000141,0,5.0,Grade 5
234001000151,0,5.0,Grade 5
234001000161,0,5.0,Grade 5
234001000162,0,5.0,Grade 5
234001000171,0,5.0,Grade 5
234001000172,0,5.0,Grade 5
234001000181,0,5.0,Grade 5
234001000182,0,5.0,Grade 5
234001000191,0,5.0,Grade 5
234001000201,0,5.0,Grade 5
234001000211,0,5.0,Grade 5
234001000221,0,5.0,Grade 5
234001000231,0,5.0,Grade 5
234001000241,0,5.0,Grade 5
234001000251,0,5.0,Grade 5
234001000261,0,5.0,Grade 5
234001000271,0,5.0,Grade 5
234001000281,0,5.0,Grade 5
234001000291,0,5.0,Grade 5
234001000301,0,5.0,Grade 5
234001000311,0,5.0,Grade 5
234001000321,0,5.0,Grade 5
234001000331,0,5.0,Grade 5
234001000341,0,5.0,Grade 5
234001000351,0,5.0,Grade 5
234001000361,0,5.0,Grade 5
234001000371,0,5.0,Grade 5
234001000381,0,5.0,Grade 5
234001000391,0,5.0,Grade 5
234001000401,0,5.0,Grade 5
234001000411,0,5.0,Grade 5
234001000421,0,5.0,Grade 5
234001000431,0,5.0,Grade 5
234001000441,0,5.0,Grade 5
234001000451,0,5.0,Grade 5
234001000461,0,5.0,Grade 5
234001000471,0,5.0,Grade 5
234001000481,0,5.0,Grade 5
234001000491,0,5.0,Grade 5
234001000501,0,4.0,Grade 4
234001000511,0,5.0,Grade 5
234001000521,0,5.0,Grade 5
234001000531,0,5.0,Grade 5
234001000541,0,5.0,Grade 5
234001000551,0,5.0,Grade 5
234001000561,0,5.0,Grade 5
234001000571,0,5.0,Grade 5
234001000581,0,5.0,Grade 5
234001000591,0,5.0,Grade 5
234001000601,0,5.0,Grade 5
234001000611,0,5.0,Grade 5
234001000621,0,5.0,Grade 5
234001000631,0,5.0,Grade 5
234001000641,0,5.0,Grade 5
234001000651,0,5.0,Grade 5
234001000661,0,5.0,Grade 5
234001000671,0,5.0,Grade 5
234001000681,0,5.0,Grade 5
234001000691,0,5.0,Grade 5
234001000701,0,5.0,Grade 5
234001000711,0,5.0,Grade 5
234001000721,0,5.0,Grade 5
234001000722,0,5.0,Grade 5
234001000731,0,5.0,Grade 5
234001000732,0,4.0,Grade 4
234001000741,0,5.0,Grade 5
234001000751,0,5.0,Grade 5
234001000761,0,5.0,Grade 5
234001000762,0,5.0,Grade 5
234001000771,0,5.0,Grade 5
234001000781,0,5.0,Grade 5
234001000791,0,5.0,Grade 5
234001000801,0,5.0,Grade 5
234001000811,0,2.0,Grade 2
234001000821,0,5.0,Grade 5
234001000831,0,5.0,Grade 5
234001000841,0,5.0,Grade 5
234001000851,0,5.0,Grade 5
234001000852,0,5.0,Grade 5
234001000861,0,5.0,Grade 5
234001000871,0,5.0,Grade 5
234001000881,0,5.0,Grade 5
234001000891,0,5.0,Grade 5
234001000901,0,5.0,Grade 5
234001000911,0,5.0,Grade 5
234001000921,0,5.0,Grade 5
234001000922,0,5.0,Grade 5
234001000931,0,5.0,Grade 5
234001000941,0,5.0,Grade 5
234001000951,0,5.0,Grade 5
234001000961,0,5.0,Grade 5
234001000971,0,5.0,Grade 5
234001000981,0,5.0,Grade 5
234001000991,0,5.0,Grade 5
234001001001,0,5.0,Grade 5
234001001011,0,5.0,Grade 5
234001001012,0,3.0,Grade 3
234001001021,0,5.0,Grade 5
234001001031,0,5.0,Grade 5
234001001041,0,5.0,Grade 5
234001001051,0,5.0,Grade 5
234001001061,0,5.0,Grade 5
234001001071,0,5.0,Grade 5
234001001081,0,5.0,Grade 5
234001001091,0,5.0,Grade 5
234001001101,0,5.0,Grade 5
234001001102,0,5.0,Grade 5
234001001111,0,5.0,Grade 5
234001001121,0,5.0,Grade 5
234001001131,0,5.0,Grade 5
234001001141,0,3.0,Grade 3
234001001151,0,4.0,Grade 4
234001001161,0,5.0,Grade 5
234001001171,0,2.0,Grade 2
234001001181,0,4.0,Grade 4
234001001182,0,2.0,Grade 2
234001001191,0,5.0,Grade 5
234001001201,0,5.0,Grade 5
234001001211,0,5.0,Grade 5
234001001221,0,5.0,Grade 5
234001001231,0,2.0,Grade 2
234001001241,0,5.0,Grade 5
234001001251,0,5.0,Grade 5
234001001252,0,1.0,Grade 1
234001001261,0,5.0,Grade 5
234001001271,0,5.0,Grade 5
234001001281,0,5.0,Grade 5
234001001291,0,5.0,Grade 5
234001001301,0,5.0,Grade 5
234001001311,0,5.0,Grade 5
234001001321,0,5.0,Grade 5
234001001322,0,5.0,Grade 5
234001001331,0,5.0,Grade 5
234001001341,0,5.0,Grade 5
234001001351,0,5.0,Grade 5
234001001361,0,5.0,Grade 5
234001001362,0,5.0,Grade 5
234001001371,0,5.0,Grade 5
234001001381,0,5.0,Grade 5
234001001382,0,5.0,Grade 5
234001001391,0,5.0,Grade 5
234001001401,0,5.0,Grade 5
234001001411,0,5.0,Grade 5
234001001421,0,5.0,Grade 5
234001001431,0,5.0,Grade 5
234001001441,0,5.0,Grade 5
234001001451,0,5.0,Grade 5
234001001461,0,5.0,Grade 5
234001001471,0,5.0,Grade 5
234001001481,0,5.0,Grade 5
234001001491,0,3.0,Grade 3
234001001492,0,5.0,Grade 5
234001001501,0,5.0,Grade 5
234001001511,0,5.0,Grade 5
234002000011,0,5.0,Grade 5
234002000021,0,5.0,Grade 5
234002000031,0,5.0,Grade 5
234002000041,0,5.0,Grade 5
234002000051,0,5.0,Grade 5
234002000061,0,5.0,Grade 5
234002000071,0,5.0,Grade 5
234002000081,0,5.0,Grade 5
234002000091,0,5.0,Grade 5
234002000101,0,5.0,Grade 5
234002000111,0,5.0,Grade 5
234002000112,0,5.0,Grade 5
234002000121,0,5.0,Grade 5
234002000131,0,5.0,Grade 5
234002000141,0,5.0,Grade 5
234002000151,0,5.0,Grade 5
234002000161,0,5.0,Grade 5
234002000171,0,5.0,Grade 5
234002000181,0,5.0,Grade 5
234002000191,0,5.0,Grade 5
234002000201,0,5.0,Grade 5
234002000211,0,2.0,Grade 2
234002000212,0,5.0,Grade 5
234002000221,0,2.0,Grade 2
234002000231,0,5.0,Grade 5
234002000241,0,5.0,Grade 5
234002000251,0,2.0,Grade 2
234002000261,0,4.0,Grade 4
234002000271,0,5.0,Grade 5
234002000281,0,5.0,Grade 5
234002000291,0,5.0,Grade 5
234002000301,0,5.0,Grade 5
234002000311,0,5.0,Grade 5
234002000321,0,5.0,Grade 5
234002000331,0,5.0,Grade 5
234002000341,0,5.0,Grade 5
234002000351,0,5.0,Grade 5
234002000361,0,5.0,Grade 5
234002000371,0,5.0,Grade 5
234002000381,0,5.0,Grade 5
234002000391,0,5.0,Grade 5
234002000401,0,5.0,Grade 5
234002000411,0,5.0,Grade 5
234002000421,0,5.0,Grade 5
234002000431,0,5.0,Grade 5
234002000441,0,5.0,Grade 5
234002000451,0,5.0,Grade 5
234002000461,0,5.0,Grade 5
234002000471,0,5.0,Grade 5
234002000481,0,5.0,Grade 5
234002000491,0,5.0,Grade 5
234002000501,0,5.0,Grade 5
234002000511,0,5.0,Grade 5
234002000521,0,5.0,Grade 5
234002000531,0,5.0,Grade 5
234002000541,0,5.0,Grade 5
234002000551,0,5.0,Grade 5
234002000561,0,5.0,Grade 5
234002000571,0,5.0,Grade 5
234002000581,0,5.0,Grade 5
234002000591,0,5.0,Grade 5
234002000601,0,5.0,Grade 5
234002000602,0,5.0,Grade 5
234002000611,0,5.0,Grade 5
234002000621,0,5.0,Grade 5
234002000631,0,5.0,Grade 5
234002000641,0,5.0,Grade 5
234002000651,0,5.0,Grade 5
234002000661,0,5.0,Grade 5
234002000671,0,5.0,Grade 5
234002000681,0,5.0,Grade 5
234002000691,0,5.0,Grade 5
234002000701,0,5.0,Grade 5
234002000711,0,5.0,Grade 5
234002000721,0,5.0,Grade 5
234002000731,0,5.0,Grade 5
234002000741,0,5.0,Grade 5
234002000751,0,5.0,Grade 5
234002000761,0,5.0,Grade 5
234002000771,0,5.0,Grade 5
234002000781,0,5.0,Grade 5
234002000791,0,5.0,Grade 5
234002000801,0,5.0,Grade 5
234002000811,0,5.0,Grade 5
234002000821,0,5.0,Grade 5
234002000831,0,5.0,Grade 5
234002000841,0,5.0,Grade 5
234002000851,0,5.0,Grade 5
234002000861,0,5.0,Grade 5
234002000871,0,5.0,Grade 5
234002000881,0,5.0,Grade 5
234002000891,0,5.0,Grade 5
234002000901,0,5.0,Grade 5
234002000911,0,5.0,Grade 5
234002000912,0,5.0,Grade 5
234002000921,0,5.0,Grade 5
234002000931,0,5.0,Grade 5
234002000941,0,5.0,Grade 5
234002000951,0,5.0,Grade 5
234002000961,0,5.0,Grade 5
234002000971,0,5.0,Grade 5
234002000981,0,5.0,Grade 5
234002000991,0,5.0,Grade 5
234002001001,0,5.0,Grade 5
234002001011,0,5.0,Grade 5
234002001021,0,5.0,Grade 5
234002001031,0,5.0,Grade 5
234002001041,0,5.0,Grade 5
234002001051,0,5.0,Grade 5
234002001061,0,5.0,Grade 5
234002001071,0,5.0,Grade 5
234002001081,0,5.0,Grade 5
234002001091,0,5.0,Grade 5
234002001101,0,5.0,Grade 5
234002001111,0,5.0,Grade 5
234002001121,0,5.0,Grade 5
234002001131,0,5.0,Grade 5
234002001141,0,5.0,Grade 5
234002001151,0,5.0,Grade 5
234002001161,0,5.0,Grade 5
234002001171,0,5.0,Grade 5
234002001181,0,5.0,Grade 5
234002001191,0,5.0,Grade 5
234002001201,0,5.0,Grade 5
234002001211,0,5.0,Grade 5
234002001221,0,5.0,Grade 5
234002001231,0,5.0,Grade 5
234002001241,0,5.0,Grade 5
234002001251,0,5.0,Grade 5
234002001261,0,5.0,Grade 5
234002001271,0,5.0,Grade 5
234002001281,0,5.0,Grade 5
234002001291,0,5.0,Grade 5
234002001301,0,5.0,Grade 5
234002001311,0,5.0,Grade 5
234002001321,0,5.0,Grade 5
234002001322,0,5.0,Grade 5
234002001331,0,5.0,Grade 5
234002001341,0,5.0,Grade 5
234002001351,0,5.0,Grade 5
234002001361,0,5.0,Grade 5
234002001371,0,5.0,Grade 5
234002001381,0,5.0,Grade 5
234002001391,0,5.0,Grade 5
234002001401,0,5.0,Grade 5
234002001411,0,5.0,Grade 5
234002001421,0,5.0,Grade 5
234002001431,0,5.0,Grade 5
234002001441,0,5.0,Grade 5
234002001451,0,5.0,Grade 5
234002001461,0,5.0,Grade 5
234002001471,0,5.0,Grade 5
234002001481,0,5.0,Grade 5
234002001491,0,5.0,Grade 5
234002001501,0,5.0,Grade 5
234002001511,0,5.0,Grade 5
234002001521,0,5.0,Grade 5
234002001531,0,5.0,Grade 5
234002001541,0,5.0,Grade 5
234002001551,0,5.0,Grade 5
234002001561,0,5.0,Grade 5
234002001571,0,5.0,Grade 5
234002001581,0,5.0,Grade 5
234002001591,0,5.0,Grade 5
234002001601,0,5.0,Grade 5
234002001611,0,5.0,Grade 5
234002001621,0,5.0,Grade 5
234002001631,0,5.0,Grade 5
234002001641,0,5.0,Grade 5
234002001651,0,5.0,Grade 5
234002001661,0,5.0,Grade 5
234002001671,0,5.0,Grade 5
234002001681,0,5.0,Grade 5
234002001691,0,5.0,Grade 5
234002001701,0,5.0,Grade 5
234002001711,0,5.0,Grade 5
234002001721,0,5.0,Grade 5
234002001731,0,5.0,Grade 5
234002001741,0,5.0,Grade 5
234002001751,0,5.0,Grade 5
234002001761,0,5.0,Grade 5
234002001771,0,5.0,Grade 5
234002001781,0,5.0,Grade 5
234002001791,0,5.0,Grade 5
234002001801,0,5.0,Grade 5
234002001802,0,5.0,Grade 5
234002001811,0,5.0,Grade 5
234002001821,0,5.0,Grade 5
234002001831,0,5.0,Grade 5
234002001841,0,5.0,Grade 5
234002001851,0,5.0,Grade 5
234002001861,0,5.0,Grade 5
234002001862,0,5.0,Grade 5
234002001871,0,5.0,Grade 5
234002001881,0,5.0,Grade 5
234002001891,0,5.0,Grade 5
234002001901,0,5.0,Grade 5
234002001911,0,5.0,Grade 5
234002001921,0,5.0,Grade 5
234002001931,0,5.0,Grade 5
234002001941,0,5.0,Grade 5
234002001951,0,5.0,Grade 5
234002001961,0,5.0,Grade 5
234002001962,0,5.0,Grade 5
234002001971,0,5.0,Grade 5
234002001981,0,5.0,Grade 5
234002001991,0,5.0,Grade 5
234002002001,0,5.0,Grade 5
234002002011,0,5.0,Grade 5
234002002021,0,5.0,Grade 5
234002002031,0,5.0,Grade 5
234002002041,0,5.0,Grade 5
234002002051,0,5.0,Grade 5
234002002061,0,5.0,Grade 5
234002002071,0,5.0,Grade 5
234002002081,0,5.0,Grade 5
234002002091,0,5.0,Grade 5
234002002101,0,5.0,Grade 5
234002002111,0,5.0,Grade 5
234002002121,0,5.0,Grade 5
234002002131,0,5.0,Grade 5
234002002141,0,5.0,Grade 5
234002002151,0,5.0,Grade 5
234003000011,0,5.0,Grade 5
234003000021,0,5.0,Grade 5
234003000031,0,5.0,Grade 5
234003000041,0,5.0,Grade 5
234003000051,0,5.0,Grade 5
234003000061,0,5.0,Grade 5
234003000071,0,5.0,Grade 5
234003000072,0,5.0,Grade 5
234003000081,0,5.0,Grade 5
234003000091,0,5.0,Grade 5
234003000101,0,5.0,Grade 5
234003000111,0,5.0,Grade 5
234003000121,0,5.0,Grade 5
234003000131,0,5.0,Grade 5
234003000141,0,5.0,Grade 5
234003000151,0,5.0,Grade 5
234003000161,0,5.0,Grade 5
234003000171,0,5.0,Grade 5
234003000181,0,5.0,Grade 5
234003000191,0,5.0,Grade 5
234003000201,0,5.0,Grade 5
234003000211,0,5.0,Grade 5
234003000221,0,5.0,Grade 5
234003000231,0,5.0,Grade 5
234003000241,0,5.0,Grade 5
234003000251,0,5.0,Grade 5
234003000261,0,5.0,Grade 5
234003000271,0,5.0,Grade 5
234003000281,0,5.0,Grade 5
234003000291,0,5.0,Grade 5
234003000292,0,5.0,Grade 5
234003000301,0,5.0,Grade 5
234003000302,0,5.0,Grade 5
234003000311,0,5.0,Grade 5
234003000312,0,5.0,Grade 5
234003000321,0,5.0,Grade 5
234003000331,0,5.0,Grade 5
234003000341,0,5.0,Grade 5
234003000351,0,5.0,Grade 5
234003000361,0,5.0,Grade 5
234003000371,0,5.0,Grade 5
234003000381,0,5.0,Grade 5
234003000391,0,5.0,Grade 5
234003000392,0,5.0,Grade 5
234003000401,0,5.0,Grade 5
234003000411,0,5.0,Grade 5
234003000421,0,5.0,Grade 5
234003000431,0,5.0,Grade 5
234003000441,0,5.0,Grade 5
234003000451,0,5.0,Grade 5
234003000461,0,5.0,Grade 5
234003000471,0,5.0,Grade 5
234003000481,0,5.0,Grade 5
234003000491,0,5.0,Grade 5
234003000501,0,5.0,Grade 5
234003000511,0,5.0,Grade 5
234003000521,0,5.0,Grade 5
234003000531,0,5.0,Grade 5
234003000541,0,5.0,Grade 5
234003000551,0,5.0,Grade 5
234003000561,0,5.0,Grade 5
234003000571,0,5.0,Grade 5
234003000581,0,5.0,Grade 5
234003000591,0,5.0,Grade 5
234003000601,0,5.0,Grade 5
234003000611,0,5.0,Grade 5
234003000621,0,5.0,Grade 5
234003000622,0,5.0,Grade 5
234003000631,0,5.0,Grade 5
234003000641,0,5.0,Grade 5
234003000651,0,5.0,Grade 5
234003000661,0,5.0,Grade 5
234003000671,0,5.0,Grade 5
234003000681,0,5.0,Grade 5
234003000691,0,5.0,Grade 5
234003000701,0,5.0,Grade 5
234003000711,0,5.0,Grade 5
234003000721,0,5.0,Grade 5
234003000731,0,5.0,Grade 5
234003000741,0,5.0,Grade 5
234003000751,0,5.0,Grade 5
234003000761,0,5.0,Grade 5
234003000771,0,5.0,Grade 5
234003000781,0,5.0,Grade 5
234003000782,0,5.0,Grade 5
234003000791,0,5.0,Grade 5
234003000792,0,5.0,Grade 5
234003000801,0,5.0,Grade 5
234003000811,0,5.0,Grade 5
234003000821,0,5.0,Grade 5
234003000831,0,5.0,Grade 5
234003000841,0,5.0,Grade 5
234003000851,0,5.0,Grade 5
234003000861,0,5.0,Grade 5
234003000871,0,5.0,Grade 5
234003000881,0,5.0,Grade 5
234003000891,0,5.0,Grade 5
234003000901,0,5.0,Grade 5
234003000911,0,5.0,Grade 5
234003000921,0,5.0,Grade 5
234003000931,0,5.0,Grade 5
234003000941,0,5.0,Grade 5
234003000951,0,5.0,Grade 5
234003000961,0,5.0,Grade 5
234003000971,0,5.0,Grade 5
234003000972,0,5.0,Grade 5
234003000981,0,5.0,Grade 5
234003000991,0,5.0,Grade 5
234003001001,0,5.0,Grade 5
234003001011,0,5.0,Grade 5
234003001021,0,5.0,Grade 5
234003001031,0,5.0,Grade 5
234003001041,0,5.0,Grade 5
234003001051,0,5.0,Grade 5
234003001061,0,5.0,Grade 5
234003001071,0,5.0,Grade 5
234003001081,0,5.0,Grade 5
234003001091,0,5.0,Grade 5
234003001101,0,5.0,Grade 5
234003001111,0,5.0,Grade 5
234003001121,0,5.0,Grade 5
234003001131,0,5.0,Grade 5
234003001141,0,5.0,Grade 5
234003001151,0,5.0,Grade 5
234003001161,0,5.0,Grade 5
234003001171,0,5.0,Grade 5
234003001181,0,5.0,Grade 5
234003001191,0,5.0,Grade 5
234003001192,0,5.0,Grade 5
234003001201,0,5.0,Grade 5
234003001211,0,5.0,Grade 5
234003001221,0,5.0,Grade 5
234003001231,0,5.0,Grade 5
234003001241,0,5.0,Grade 5
234003001251,0,5.0,Grade 5
234003001261,0,5.0,Grade 5
234003001271,0,5.0,Grade 5
234003001281,0,5.0,Grade 5
234003001291,0,5.0,Grade 5
234003001301,0,5.0,Grade 5
234003001311,0,5.0,Grade 5
234003001321,0,5.0,Grade 5
234003001331,0,5.0,Grade 5
234003001341,0,5.0,Grade 5
234003001351,0,5.0,Grade 5
234003001361,0,5.0,Grade 5
234003001371,0,5.0,Grade 5
234003001381,0,5.0,Grade 5
234003001391,0,5.0,Grade 5
234003001401,0,5.0,Grade 5
234003001411,0,5.0,Grade 5
234003001421,0,5.0,Grade 5
234003001431,0,5.0,Grade 5
234003001441,0,5.0,Grade 5
234003001451,0,5.0,Grade 5
234003001461,0,5.0,Grade 5
234003001471,0,5.0,Grade 5
234003001481,0,5.0,Grade 5
234003001491,0,5.0,Grade 5
234003001501,0,5.0,Grade 5
234003001511,0,5.0,Grade 5
234003001521,0,5.0,Grade 5
234003001531,0,5.0,Grade 5
234003001541,0,5.0,Grade 5
234003001551,0,5.0,Grade 5
234003001561,0,5.0,Grade 5
234003001562,0,2.0,Grade 2
234003001571,0,5.0,Grade 5
234003001581,0,5.0,Grade 5
234003001591,0,5.0,Grade 5
234003001601,0,5.0,Grade 5
234003001602,0,5.0,Grade 5
234003001611,0,5.0,Grade 5
234003001621,0,5.0,Grade 5
234003001631,0,5.0,Grade 5
234003001641,0,5.0,Grade 5
234003001651,0,5.0,Grade 5
234003001661,0,5.0,Grade 5
234003001671,0,5.0,Grade 5
234003001681,0,5.0,Grade 5
234003001691,0,5.0,Grade 5
234003001701,0,5.0,Grade 5
234003001702,0,5.0,Grade 5
234003001703,0,5.0,Grade 5
234003001711,0,5.0,Grade 5
234003001712,0,5.0,Grade 5
234003001721,0,5.0,Grade 5
234003001731,0,5.0,Grade 5
234003001741,0,5.0,Grade 5
234003001751,0,5.0,Grade 5
234003001761,0,5.0,Grade 5
234003001771,0,5.0,Grade 5
234003001781,0,5.0,Grade 5
234004000011,0,5.0,Grade 5
234004000012,0,5.0,Grade 5
234004000021,0,5.0,Grade 5
234004000031,0,5.0,Grade 5
234004000041,0,4.0,Grade 4
234004000051,0,5.0,Grade 5
234004000061,0,5.0,Grade 5
234004000071,0,5.0,Grade 5
234004000081,0,4.0,Grade 4
234004000091,0,5.0,Grade 5
234004000101,0,5.0,Grade 5
234004000111,0,5.0,Grade 5
234004000121,0,5.0,Grade 5
234004000131,0,5.0,Grade 5
234004000141,0,5.0,Grade 5
234004000142,0,5.0,Grade 5
234004000151,0,5.0,Grade 5
234004000161,0,5.0,Grade 5
234004000171,0,5.0,Grade 5
234004000181,0,5.0,Grade 5
234004000191,0,5.0,Grade 5
234004000201,0,5.0,Grade 5
234004000211,0,5.0,Grade 5
234004000221,0,2.0,Grade 2
234004000231,0,5.0,Grade 5
234004000241,0,2.0,Grade 2
234004000251,0,5.0,Grade 5
234004000261,0,5.0,Grade 5
234004000271,0,5.0,Grade 5
234004000281,0,5.0,Grade 5
234004000291,0,5.0,Grade 5
234004000301,0,5.0,Grade 5
234004000311,0,5.0,Grade 5
234004000321,0,5.0,Grade 5
234004000331,0,5.0,Grade 5
234004000341,0,5.0,Grade 5
234004000351,0,5.0,Grade 5
234004000361,0,5.0,Grade 5
234004000371,0,5.0,Grade 5
234004000381,0,5.0,Grade 5
234004000391,0,5.0,Grade 5
234004000401,0,5.0,Grade 5
234004000411,0,5.0,Grade 5
234004000421,0,5.0,Grade 5
234004000431,0,5.0,Grade 5
234004000441,0,5.0,Grade 5
234004000442,0,5.0,Grade 5
234004000451,0,5.0,Grade 5
234004000461,0,5.0,Grade 5
234004000471,0,5.0,Grade 5
234004000481,0,5.0,Grade 5
234004000491,0,5.0,Grade 5
234004000501,0,5.0,Grade 5
234004000511,0,5.0,Grade 5
234004000521,0,5.0,Grade 5
234004000531,0,5.0,Grade 5
234004000541,0,5.0,Grade 5
234004000551,0,5.0,Grade 5
234004000561,0,5.0,Grade 5
234004000571,0,5.0,Grade 5
234004000581,0,5.0,Grade 5
234004000591,0,5.0,Grade 5
234004000601,0,5.0,Grade 5
234004000611,0,5.0,Grade 5
234004000621,0,5.0,Grade 5
234004000631,0,5.0,Grade 5
234004000641,0,5.0,Grade 5
234004000651,0,5.0,Grade 5
234004000661,0,5.0,Grade 5
234004000671,0,5.0,Grade 5
234004000681,0,5.0,Grade 5
234004000691,0,5.0,Grade 5
234004000701,0,5.0,Grade 5
234004000711,0,5.0,Grade 5
234004000721,0,5.0,Grade 5
234004000731,0,5.0,Grade 5
234004000732,0,5.0,Grade 5
234004000741,0,5.0,Grade 5
234004000751,0,5.0,Grade 5
234004000761,0,5.0,Grade 5
234004000771,0,5.0,Grade 5
234004000781,0,2.0,Grade 2
234004000791,0,5.0,Grade 5
234004000801,0,5.0,Grade 5
234004000811,0,5.0,Grade 5
234004000821,0,5.0,Grade 5
234004000822,0,5.0,Grade 5
234004000831,0,5.0,Grade 5
234004000841,0,5.0,Grade 5
234004000851,0,5.0,Grade 5
234004000861,0,5.0,Grade 5
234004000871,0,5.0,Grade 5
234004000881,0,5.0,Grade 5
234004000891,0,5.0,Grade 5
234004000901,0,5.0,Grade 5
234004000911,0,5.0,Grade 5
234004000921,0,5.0,Grade 5
234004000931,0,5.0,Grade 5
234004000941,0,5.0,Grade 5
234004000951,0,5.0,Grade 5
234004000961,0,5.0,Grade 5
